Arquivo;CodProj;Data de Início;Data de Conclusão;CNPJ;Entidade;Tipo de Entidade;Unidade Federativa;Região
APLPED00063_RELATORIOFINALPED_3007_S01.XML;PD-00063-3007;02MAY2014;01DEC2017;07600494000194;AGRICEF Soluções Tecnológicas para Agricultura Ltda;Executora;SP;Sudeste
APLPED00063_RELATORIOFINALPED_3009_S01.XML;PD-00063-3009;07JUL2015;06FEB2018;06301282000143;Techne Gesel Projetos Analises;Executora;RJ;Sudeste
APLPED00063_RELATORIOFINALPED_3009_S01.XML;PD-00063-3009;07JUL2015;06FEB2018;42429480000150;Fundação Universitaria Jose Bonifacio;Executora;RJ;Sudeste
APLPED00063_RELATORIOFINALPED_3011_S02.XML;PD-00063-3011;20AUG2015;19JAN2018;05512472000147;SEENERGIA SERVIÇOS ESPECIALIZADOS DE ENGENHARIA;Executora;SC;Sul
APLPED00063_RELATORIOFINALPED_3012_S01.XML;PD-00063-3012;03NOV2014;02OCT2018;02641663000110;Fundação Centro de Pesquisa e Desenvolvimento em Telecomunicações;Executora;SP;Sudeste
APLPED00063_RELATORIOFINALPED_3012_S01.XML;PD-00063-3012;03NOV2014;02OCT2018;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED00063_RELATORIOFINALPED_3014_S01.XML;PD-00063-3014;14JAN2016;13OCT2018;14466113000191;R FERRAREZI ENGENHARIA E CONSULTORIA LTDA;Executora;SP;Sudeste
APLPED00063_RELATORIOFINALPED_3014_S01.XML;PD-00063-3014;14JAN2016;13OCT2018;46068425000133;UNIVERSIDADE ESTADUAL DE CAMPINAS;Executora;SP;Sudeste
APLPED00064 _RELATORIOFINALPED_1030_S06.xml;PD-00064-1030;06DEC2011;20JUN2016;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED00064 _RELATORIOFINALPED_1030_S06.xml;PD-00064-1030;06DEC2011;20JUN2016;02475386000113;Fundação Empresa Escola de Engenharia da UFRGS;Executora;RS;Sul
APLPED00064 _RELATORIOFINALPED_1030_S06.xml;PD-00064-1030;06DEC2011;20JUN2016;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1002_S02.xml;PD-00064-1002;01MAR2010;31OCT2011;09474731000143;SINAPSIS INOVAÇÃO EM ENERGIA S/S LTDA;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1005_S01.XML;PD-00064-1005;01MAY2010;30APR2015;02694698000118;MD Monitoração e Diagnose Ltda;Executora;RJ;Sudeste
APLPED00064_RELATORIOFINALPED_1005_S01.XML;PD-00064-1005;01MAY2010;30APR2015;05001244000102;DESEK Ltda;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1005_S01.XML;PD-00064-1005;01MAY2010;30APR2015;08732834000101;SINERGIA SOLUÇÕES EM ENGENHARIA LTDA;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1005_S01.XML;PD-00064-1005;01MAY2010;30APR2015;68314830000127;FUSP - Fundação de Apoio a Universidade de SP;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1007_S09.XML;PD-00064-1007;01MAY2010;17JUN2015;06103086000164;Hytron Assessoria Tecnológica em Energia e Gases Industriais Ltda;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1007_S09.XML;PD-00064-1007;01MAY2010;17JUN2015;08322782000197;Aqua Genesis - Instituto para Estudos e Projetos em Energia, Hidrogênio e Meio Ambiente;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1010_S10.xml;PD-00064-1010;06AUG2010;17JUN2015;05683087000162;ZHZ Comércio e Serviço de Pesquisa e Desenvolvimento Ltda.;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1020_S01.XML;PD-00064-1020;22OCT2010;21OCT2012;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1020_S01.XML;PD-00064-1020;22OCT2010;21OCT2012;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1025_S01.XML;PD-00064-1025;23MAR2011;09JAN2013;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1025_S01.XML;PD-00064-1025;23MAR2011;09JAN2013;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste
APLPED00064_RELATORIOFINALPED_1034_S01.xml;PD-00064-1034;14OCT2014;17JUN2016;01664591000164;Fundação Para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1034_S01.xml;PD-00064-1034;14OCT2014;17JUN2016;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1035_S01.XML;PD-00064-1035;01JUL2014;22NOV2017;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1035_S01.XML;PD-00064-1035;01JUL2014;22NOV2017;66831223000109;IPE - INSTITUTO DE PESQUISAS ECOLÓGICAS;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1036_S01.XML;PD-00064-1036;29JUL2014;22NOV2017;01664591000164;Fundação Para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1036_S01.XML;PD-00064-1036;29JUL2014;22NOV2017;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1037_S01.XML;PD-00064-1037;07JUL2014;29MAY2017;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1037_S01.XML;PD-00064-1037;07JUL2014;29MAY2017;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1038_S01.XML;PD-00064-1038;07JUL2014;29MAY2017;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1038_S01.XML;PD-00064-1038;07JUL2014;29MAY2017;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1039_S01.XML;PD-00064-1039;07JUL2014;25JUL2018;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1039_S01.XML;PD-00064-1039;07JUL2014;25JUL2018;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1040_S01.XML;PD-00064-1040;17JUL2014;09JAN2016;05683087000162;ZHZ Comércio e Serviço de Pesquisa e Desenvolvimento Ltda.;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1041_S01.xml;PD-00064-1041;01NOV2014;29MAY2017;05683087000162;ZHZ Comércio e Serviço de Pesquisa e Desenvolvimento Ltda.;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1043_S01.XML;PD-00064-1043;07NOV2014;07DEC2016;06103086000164;Hytron Ind Com e Assessoria Tecnológica;Executora;SP;Sudeste
APLPED00064_RELATORIOFINALPED_1044_S01.XML;PD-00064-1044;07JAN2015;07MAY2017;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0020_S07.xml;PD-00068-0020;06JUL2011;23FEB2015;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0020_S07.xml;PD-00068-0020;06JUL2011;23FEB2015;08046409000150;Fabio Romano Lofrano Dotto ME;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0022_S05.xml;PD-00068-0022;01DEC2011;26JAN2015;08046409000150;FABIO ROMANO LOFRANO DOTTO ME;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0022_S05.xml;PD-00068-0022;01DEC2011;26JAN2015;11735586000159;FUNDAÇÃO DE APOIO AO DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE PERNAMBUCO;Executora;PE;Nordeste
APLPED00068_RELATORIOFINALPED_0022_S05.xml;PD-00068-0022;01DEC2011;26JAN2015;69901460000197;IN FORMA SOFTWARE LTDA;Executora;PE;Nordeste
APLPED00068_RELATORIOFINALPED_0023_S08.xml;PD-00068-0023;12JUL2011;20JAN2015;08046409000150;FABIO ROMANO LOFRANO DOTTO ME;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0023_S08.xml;PD-00068-0023;12JUL2011;20JAN2015;68314830000127;Fundação de Apoio a Universidade de São Paulo;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0024_S07.xml;PD-00068-0024;16MAR2012;05SEP2014;09190030000182;Diagno - Materiais e Meio Ambiente Pesquisa, Desenvolvimento e Análises Químicas Ltda;Executora;PR;Sul
APLPED00068_RELATORIOFINALPED_0024_S07.xml;PD-00068-0024;16MAR2012;05SEP2014;82662958000102;FURB Fundação Universidade Regional de Blumenau;Executora;SC;Sul
APLPED00068_RELATORIOFINALPED_0027_S07.xml;PD-00068-0027;12JUL2011;14JAN2015;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED00068_RELATORIOFINALPED_0027_S07.xml;PD-00068-0027;12JUL2011;14JAN2015;08046409000150;FABIO ROMANO LOFRANO DOTTO ME;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0028_S05.XML;PD-00068-0028;01JUL2011;01JUL2016;02445475000117;Jordão Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED00068_RELATORIOFINALPED_0028_S05.XML;PD-00068-0028;01JUL2011;01JUL2016;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0028_S05.XML;PD-00068-0028;01JUL2011;01JUL2016;08996487000116;XMobots Sistemas Roboticos LTDA;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0028_S05.XML;PD-00068-0028;01JUL2011;01JUL2016;57853947000162;Climatempo Assessoria e Consultoria Metereologica Ltda.;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0031_S06.xml;PD-00068-0031;23NOV2011;23FEB2015;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0032_S05.xml;PD-00068-0032;03SEP2012;27SEP2016;08537948000192;HPPA Consultoria e Desenvolvimento em Engenharia Ltda;Executora;RJ;Sudeste
APLPED00068_RELATORIOFINALPED_0032_S05.xml;PD-00068-0032;03SEP2012;27SEP2016;82895327000133;Fundação de Ensino e Engenharia de Santa Catarina;Executora;SC;Sul
APLPED00068_RELATORIOFINALPED_0032_S05.xml;PD-00068-0032;03SEP2012;27SEP2016;83899526000182;Universidade Federal de Santa Catarina;Executora;SC;Sul
APLPED00068_RELATORIOFINALPED_0033_S02.xml;PD-00068-0033;26JUL2012;21JAN2015;05056649000148;J2 Consultoria de Engenharia S/S Ltda;Executora;SP;Sudeste
APLPED00068_RELATORIOFINALPED_0033_S02.xml;PD-00068-0033;26JUL2012;21JAN2015;08537948000192;HPPA Consultoria e Desenvolvimento em Engenharia Ltda;Executora;RJ;Sudeste
APLPED00075_RELATORIOFINALPED_1506_S01.XML;PD-00075-1506;18NOV2015;18FEB2018;04732840000108;CONCERT TECHNOLOGIES S.A.;Executora;SP;Sudeste
APLPED00082_RELATORIOFINALPED_0001_S11.xml;PD-00082-0001;09JUL2012;08JUL2017;01715975000169;Instituto de Tecnologia para o Desenvolvimento - Institutos LACTEC;Executora;PR;Sul
APLPED00097_RELATORIOFINALPED_0014_S50.xml;PD-00097-0014;13MAR2012;12MAY2016;94877586000110;UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;Executora;RS;Sul
APLPED00097_RELATORIOFINALPED_0314_S03.xml;PD-00097-0314;;;94877586000110;Instituto SENAI de InovaÃ§Ã£o em Engenharia de PolÃ­me..ros-Centro TecnolÃ³gico de PolÃ­meros CETEPO;Executora;RS;Sul
APLPED0026_RELATORIOFINALPED_0211_S13.xml;PD-00026-0211;07NOV2012;07DEC2014;43588755000161;Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste
APLPED00369_RELATORIOFINALPED_0009_S18.xml;PD-00369-0009;01DEC2013;01JUN2015;10461640000152;INSTITUTO ORION DE CIENCIA E TECNOLOGIA;Executora;CE;Nordeste
APLPED00369_RELATORIOFINALPED_0010_S01.XML;PD-00369-0010;01JAN2016;31DEC2017;07769688000118;FUNDAÇAO PARQUE TECNOLOGICO ITAIPU;Executora;PR;Sul
APLPED00369_RELATORIOFINALPED_0010_S01.XML;PD-00369-0010;01JAN2016;31DEC2017;41227190000161;ASSOCIAÇAO POLITECNICA DE CONSULTORIA;Executora;PE;Nordeste
APLPED00371_RELATORIOFINALPED_0016_S02.xml;PD-00371-0016;31MAY2013;30JUN2017;04991083000189;NUCLEO DE ESTUDOS E PESQUISAS DO NORDESTE;Executora;CE;Nordeste
APLPED00371_RELATORIOFINALPED_0017_S13.xml;PD-00371-0017;31MAY2013;30JUN2017;04108782000138;Museu Paraense Emílio Goeldi;Executora;PA;Norte
APLPED00371_RELATORIOFINALPED_0017_S13.xml;PD-00371-0017;31MAY2013;30JUN2017;05572870000159;FUNDAÇÃO DE AMPARO E DESENVOLVIMENTO DA PESQUISA;Executora;PA;Norte
APLPED00371_RELATORIOFINALPED_0018_S18.xml;PD-00371-0018;08NOV2013;08JUL2018;04991083000189;Núcleo de Estudos e Pesquisa do Nordeste;Executora;CE;Nordeste
APLPED00371_RELATORIOFINALPED_0019_S07.XML;PD-00371-0019;08NOV2013;12NOV2018;04991083000189;NUCLEO DE ESTUDOS E PESQUISAS DO NORTE E NORDESTE;Executora;CE;Nordeste
APLPED00371_RELATORIOFINALPED_0020_S06.XML;PD-00371-0020;04SEP2013;08MAY2018;04991083000189;Núcleo de Estudos e Pesquisa do Nordeste;Executora;CE;Nordeste
APLPED00371_RELATORIOFINALPED_0024_S01.xml;PD-00371-0024;;;02437460000379;Instituto de Pesquisas Eldorado;Executora;DF;Centro-Oeste
APLPED00371_RELATORIOFINALPED_0024_S01.xml;PD-00371-0024;;;18353450000123;NODE COMÉRCIO E SERVIÇOS EM TECNOLOGIA E ENGENHARIA LTDA - NODETech;Executora;PA;Norte
APLPED00371_RELATORIOFINALPED_0025_S18.xml;PD-00371-0025;15AUG2016;15AUG2018;02111617000100;CENERGEL COMeRCIO E CONSULTORIA EM SISTEMAS ENERGeTICOS LTDA;Executora;MG;Sudeste
APLPED00371_RELATORIOFINALPED_0025_S18.xml;PD-00371-0025;15AUG2016;15AUG2018;04991083000189;Nucleo de Estudos e Pesquisas do Norte e Nordeste;Executora;CE;Nordeste
APLPED00372_RELATORIOFINALPED_0001_S05.XML;PD-00372-0001;21JUL2010;12MAY2016;34621748000123;Universidade Federal do Pará;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0008_S15.XML;PD-00372-0008;18NOV2010;02OCT2017;37116704000134;Fundação de Empreendimentos Científicos e Tecnológicos;Executora;DF;Centro-Oeste
APLPED00372_RELATORIOFINALPED_0012_S06.XML;PD-00372-0012;23AUG2011;02OCT2017;01971267000199;Fundação Instituto para o Desenvolvimento da Amazônia;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0012_S06.XML;PD-00372-0012;23AUG2011;02OCT2017;05572870000159;FUNDACAO DE AMPARO E DESENVOLVIMENTO DA PESQUISA;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0013_S02.xml;PD-00372-0013;15MAY2012;15SEP2014;34621748000123;Universidade Federal do Pará;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0017_S02.XML;PD-00372-0017;25NOV2010;15MAY2017;02641663000110;FUNDACAO CPQD ­ CENTRO DE PESQUISA E DESENVOLVIMENTO EM TELECOMUNICACOES;Executora;SP;Sudeste
APLPED00372_RELATORIOFINALPED_0022_S06.XML;PD-00372-0022;29NOV2010;05AUG2016;01821471000123;Fundação de Apoio à  Pesquisa, Extensão e Ensino - Funpea;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0023_S07.XML;PD-00372-0023;29NOV2010;21FEB2017;01821471000123;Fundação de Apoio à Pesquisa Extensão e Ensino em Ciências Agrárias - FUNPEA;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0024_S06.XML;PD-00372-0024;29NOV2010;19NOV2016;01821471000123;Fundação de Apoio á Pesquisa Extensão e Ensino em Ciências Agrárias - FUNPEA;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0026_S05.XML;PD-00372-0026;29NOV2010;13SEP2017;01715975000169;Instituto de Tecnologia para Desenvolvimento;Executora;PR;Sul
APLPED00372_RELATORIOFINALPED_0026_S05.XML;PD-00372-0026;29NOV2010;13SEP2017;01821471000123;Fundação de Apoio à Pesquisa, Extensão e Ensino em Ciências Agrárias;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_0408_S21.XML;PD-00372-0408;07FEB2011;06FEB2016;49607336000106;Fundação de Desenvolvimento da UNICAMP - FUNCAMP;Executora;SP;Sudeste
APLPED00372_RELATORIOFINALPED_1476_S09.XML;PD-00372-1476;12APR2012;13SEP2017;01971267000199;Fundação Instituto para o Desenvolvimento da Amazônia;Executora;PA;Norte
APLPED00372_RELATORIOFINALPED_5000_S01.XML;PD-00372-5000;31MAR2010;15MAY2017;00038174000143;Fundação Universidade de Brasília;Executora;DF;Centro-Oeste
APLPED00372_RELATORIOFINALPED_9989_S06.XML;PD-00372-9989;22MAR2011;13SEP2017;43588755000161;FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste
APLPED00372_RELATORIOFINALPED_9996_S04.XML;PD-00372-9996;22MAR2011;10OCT2017;00799205000189;Fundação de Apoío a Pesquisa;Executora;GO;Centro-Oeste
APLPED00373_RELATORIOFINALPED_0011_S07.XML;PD-00373-0011;27SEP2010;31DEC2015;11783878000167;INSTITUTO ENERGIA E DESENVOLVIMENTO SUSTENTÁVEL - INEDES;Executora;AM;Norte
APLPED00380_RELATORIOFINALPED_0012_S29.XML;PD-00380-0012;26MAR2013;28MAY2018;33555921000170;Faculdades Catolicas;Executora;RJ;Sudeste
APLPED00380_RELATORIOFINALPED_0012_S29.XML;PD-00380-0012;26MAR2013;28MAY2018;68314830000127;Fundacao de Apoio a Universidade de Sao Paulo;Executora;SP;Sudeste
APLPED00380_RELATORIOFINALPED_0016_S01.XML;PD-00380-0016;02DEC2013;01DEC2018;46151130000126;I.T.B.EQUIPAMENTOS ELETRICOS LTDA;Executora;SP;Sudeste
APLPED00380_RELATORIOFINALPED_0016_S01.XML;PD-00380-0016;02DEC2013;01DEC2018;69045144000160;Ecil Informatica Industria e Comercio Ltda;Executora;SP;Sudeste
APLPED00380_RELATORIOFINALPED_0018_S01.XML;PD-00380-0018;21JAN2014;20APR2018;02980103000190;FEST   Fundacao Espirito Santense de Tecnologia;Executora;ES;Sudeste
APLPED00380_RELATORIOFINALPED_0019_S01.XML;PD-00380-0019;18APR2016;17OCT2018;02980103000190;Fundacao Espirito Santense de Tecnologia;Executora;ES;Sudeste
APLPED00380_RELATORIOFINALPED_0019_S01.XML;PD-00380-0019;18APR2016;17OCT2018;20854310000180;Seven Science System;Executora;ES;Sudeste
APLPED00381_RELATORIOFINALPED_0007_S01.XML;PD-00381-0007;01DEC2015;31MAY2018;08935993000103;A Vero Domino Consultoria e Pesquisa Ltda;Executora;SC;Sul
APLPED00381_RELATORIOFINALPED_0007_S01.XML;PD-00381-0007;01DEC2015;31MAY2018;17897598000166;Inergiae Conversores Estáticos Ltda - ME;Executora;SC;Sul
APLPED00382_RELATORIOFINALPED_0001_S05.xml;PD-00382-0001;29DEC2008;29DEC2013;03438229000109;Fundação Euclides da Cunha;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0001_S05.xml;PD-00382-0001;29DEC2008;29DEC2013;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0002_S04.xml;PD-00382-0002;29DEC2008;17JUL2013;33555921000170;Pontifícia Universidade Católica;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0003_S11.xml;PD-00382-0003;29DEC2008;29MAR2011;33555921000170;Pontifícia Universidade Católica;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0004_S03.xml;PD-00382-0004;29DEC2008;29DEC2013;03308866000152;Fundação de Apoio ao Ensino Pesquisa e Exten;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0005_S06.xml;PD-00382-0005;29DEC2008;01MAR2011;03380750000124;A. Rigueira Consultoria Ltda;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0005_S06.xml;PD-00382-0005;29DEC2008;01MAR2011;03438229000109;Fundação Euclides da Cunha de Apoio Institucional à UFF;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0005_S06.xml;PD-00382-0005;29DEC2008;01MAR2011;03948299000107;JGC ASSESSORIA LTDA;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0005_S06.xml;PD-00382-0005;29DEC2008;01MAR2011;04629369000119;CA Simples Comércio e Tecnologia Ltda;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0005_S06.xml;PD-00382-0005;29DEC2008;01MAR2011;07508600000104;EFLUPE - Empresa Fluminense de Pesquisa Energética;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0006_S10.xml;PD-00382-0006;29DEC2008;31JUL2012;04105066000105;BEM Pesquisa e Desenvolvimento;Executora;SP;Sudeste
APLPED00382_RELATORIOFINALPED_0006_S10.xml;PD-00382-0006;29DEC2008;31JUL2012;06062204000133;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste
APLPED00382_RELATORIOFINALPED_0009_S15.xml;PD-00382-0009;29DEC2008;29DEC2010;33555921000170;Pontifícia Universidade Católica;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0010_S02.XML;PD-00382-0010;29DEC2008;15JUL2011;72060999000175;Fundação Coordenação de Projetos, Pesquisas e Estudos Tecnólogicos;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0011_S05.xml;PD-00382-0011;29DEC2008;01MAR2013;03438229000109;Fundação Euclides da Cunha;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0012_S01.XML;PD-00382-0012;29DEC2008;13DEC2013;09388911000102;Aires Consultoria, Pesquisa e Desenvolvimento - ACPD;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0012_S01.XML;PD-00382-0012;29DEC2008;13DEC2013;42288886100016;CENTRO DE PESQUISAS DE ENERGIA ELETRICA;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0013_S04.xml;PD-00382-0013;29DEC2008;19SEP2012;06985783000196;EXPERTEC SERVIÇOS E DESENVOLVIMENTO TECNOLÓGICO LTDA.;Executora;SP;Sudeste
APLPED00382_RELATORIOFINALPED_0014_S02.xml;PD-00382-0014;29DEC2008;24SEP2012;33663683003212;Universidade Federal do Rio de Janeiro;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0015_S05.xml;PD-00382-0015;29DEC2008;28DEC2010;05028079000182;Auctoritas Consultoria LTDA;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0015_S05.xml;PD-00382-0015;29DEC2008;28DEC2010;07508600000104;EFLUPE - Empresa Fluminense de Pesquisa Ener;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0015_S05.xml;PD-00382-0015;29DEC2008;28DEC2010;31165384000126;Fundação Bio-Rio;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0015_S05.xml;PD-00382-0015;29DEC2008;28DEC2010;33663683002755;Universidade Federal do Rio de janeiro - IQ;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0016_S03.xml;PD-00382-0016;29DEC2008;01MAR2013;33555921000170;Pontificia Universidade Católica / PUC-Rio;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0017_S08.xml;PD-00382-0017;29DEC2008;01MAR2011;03380750000124;A. Rigueira Consultoria Ltda;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0017_S08.xml;PD-00382-0017;29DEC2008;01MAR2011;03438229000109;Fundação Euclides da Cunha de Apoio Institucional à UFF;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0017_S08.xml;PD-00382-0017;29DEC2008;01MAR2011;04629369000119;CA Simples Comércio e Tecnologia Ltda;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0017_S08.xml;PD-00382-0017;29DEC2008;01MAR2011;05125063000198;Engetrix Engenharia e Soluções Ltda;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0017_S08.xml;PD-00382-0017;29DEC2008;01MAR2011;07508600000104;EFLUPE - Empresa Fluminense de Pesquisa Energética;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0018_S09.xml;PD-00382-0018;29DEC2008;29JUL2010;06062204000133;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste
APLPED00382_RELATORIOFINALPED_0018_S09.xml;PD-00382-0018;29DEC2008;29JUL2010;07505490000127;B&G Pesquisa e Desenvolvimento em Sistemas Elétricos Ltda;Executora;PE;Nordeste
APLPED00382_RELATORIOFINALPED_0019_S03.xml;PD-00382-0019;29DEC2008;17JUL2013;05846835000180;ENELTEC- ENERGIA ELÉTRICA E TECNOLOGIA;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0019_S03.xml;PD-00382-0019;29DEC2008;17JUL2013;72060999000175;Fundação Coordenação de Projetos, Pesquisas e Estudos Tecnológicos;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0020_S12.xml;PD-00382-0020;29DEC2008;28MAR2012;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0020_S12.xml;PD-00382-0020;29DEC2008;28MAR2012;33555921000170;Pontifícia Universidade Católica do Rio de Janeiro;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0021_S11.xml;PD-00382-0021;29DEC2008;29NOV2010;33555921000170;Faculdades Católicas;Executora;RJ;Sudeste
APLPED00382_RELATORIOFINALPED_0022_S05.xml;PD-00382-0022;29DEC2008;17JUL2013;04489420000134;BATAVIA - Engenharia e Consultoria;Executora;RJ;Sudeste
