"","item","fonte_de_dados","descricao_do_projeto","descricao_do_projeto2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"30","Bndes-19207851","Bndes","AVALIACAO DE SOLUCOES INTEGRADAS DE IOT PARA AS CULTURAS DE SOJA, MILHO, ALGODAO, CANA-DE-ACUCAR E CRIACAO DE BOVINOS PARA CORTE, QUE REALIZEM O MONITORAMENTO E GEREM RECOMENDACOESIMPORTANTES PARA FINS DE OTIMIZACAO DE OPERACAO DE MAQUINAS AGRICOLAS, PREVISAO DE MICROCLIMA, GESTAO DE PRAGAS E PECUA RIA DE PRECISAO, NO AMBITO DO BNDES PILOTOS DE IOT - AMBIENTE RURAL.","avaliacao de solucoes integradas de iot para as culturas de soja, milho, algodao, cana-de-acucar e criacao de bovinos para corte, que realizem o monitoramento e gerem recomendacoesimportantes para fins de otimizacao de operacao de maquinas agricolas, previsao de microclima, gestao de pragas e pecua ria de precisao, no ambito do bndes pilotos de iot - ambiente rural.",2020-01-22,2020-01-22,0,0,0,369452,"PRIVADA","-","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",369452,0,0,0,0,0,0,369452,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"31","Bndes-19206501","Bndes","REALIZAR EXPERIMENTOS DE SOLUCOES DE INTERNET DAS COISAS EM MOBILIDADE URBANA E VIGILANCIA URBANA NO MUNICIPIO DE SAO PAULO (SP), BEM COMO DIVULGAR RELATORIO DE AVALIACAO DO PROJETO, NO AMBITO DO BNDES PILOTOS DE IOT.","realizar experimentos de solucoes de internet das coisas em mobilidade urbana e vigilancia urbana no municipio de sao paulo (sp), bem como divulgar relatorio de avaliacao do projeto, no ambito do bndes pilotos de iot.",2020-01-17,2020-01-17,0,0,0,2626790,"PRIVADA","-","NÃO REEMBOLSÁVEL","ASSOCIACAO DO LABORATORIO DE SISTEMAS INTEGRAVEIS TECNO",2626790,0,0,0,0,0,0,2626790,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"32","Bndes-19900111","Bndes","APOIO AO PLANO DE INVESTIMENTOS PARA O PERIODO 2018-2021, NOAMBITO DO BNDES FUNTTEL.","apoio ao plano de investimentos para o periodo 2018-2021, noambito do bndes funttel.",2020-01-14,2022-02-14,760.416666666667,25,2.08333333333333,21632000,"PRIVADA","-","REEMBOLSÁVEL","MPT FIOS E CABOS ESPECIAIS S.A.",10383360,10383360,0,0,0,0,0,21632000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"33","Bndes-19205051","Bndes","APOIO AO PLANO DE INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO PARA O PERIODO 2019-2020, NO AMBITO DO BNDES FINEM/LINHA INCENTIVADA B  INDUSTRIA E SERVICOS INTENSIVOS EM CONHECIMENTO.","apoio ao plano de investimentos em pesquisa e desenvolvimento para o periodo 2019-2020, no ambito do bndes finem/linha incentivada b  industria e servicos intensivos em conhecimento.",2020-01-08,2022-02-08,760.416666666667,25,2.08333333333333,35000000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","SENIOR SISTEMAS SA",16800000,16800000,0,0,0,0,0,35000000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34","Bndes-19207891","Bndes","DESENVOLVIMENTO E  NACIONALIZACAO DE TECNOLOGIAS  PARA  ATENDIMENTO  AS LEGISLACOES VEICULARES.","desenvolvimento e  nacionalizacao de tecnologias  para  atendimento  as legislacoes veiculares.",2019-12-20,2029-12-20,3650,120,10,396839000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",39683900,39683900,39683900,39683900,39683900,39683900,396839000,39683900,39683900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35","Bndes-19207891","Bndes","DESENVOLVIMENTO E  NACIONALIZACAO DE TECNOLOGIAS  PARA  ATENDIMENTO  AS LEGISLACOES VEICULARES.","desenvolvimento e  nacionalizacao de tecnologias  para  atendimento  as legislacoes veiculares.",2019-12-20,2029-12-20,3650,120,10,46496000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",4649600,4649600,4649600,4649600,4649600,4649600,46496000,4649600,4649600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"36","Bndes-19900071","Bndes","APOIO AO DESENVOLVIMENTO E FABRICACAO DE CAMINHOES ELETRICOS, NA UNIDADE DA CLIENTE EM RESENDE, RJ.","apoio ao desenvolvimento e fabricacao de caminhoes eletricos, na unidade da cliente em resende, rj.",2019-12-20,2029-12-20,3650,120,10,72565000,"PRIVADA","-","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",7256500,7256500,7256500,7256500,7256500,7256500,72565000,7256500,7256500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"37","Bndes-19900071","Bndes","APOIO AO DESENVOLVIMENTO E FABRICACAO DE CAMINHOES ELETRICOS, NA UNIDADE DA CLIENTE EM RESENDE, RJ.","apoio ao desenvolvimento e fabricacao de caminhoes eletricos, na unidade da cliente em resende, rj.",2019-12-20,2029-12-20,3650,120,10,16049000,"PRIVADA","-","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",1604900,1604900,1604900,1604900,1604900,1604900,16049000,1604900,1604900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"38","Bndes-19204751","Bndes","USO DE VISAO COMPUTACIONAL E CAMERAS DE ALTA DEFINICAO PARA SEGURANCA PUBLICA; PORTAIS DE RECONHECIMENTO E IDENTIFICACAODE VEICULOS PELO USO DE CAMERAS INTELIGENTES; ESTACOES METE OROLOGICAS COMPACTAS E CONECTADAS;  PROVIMENTO DE SERVICO DEVEICULOS ELETRICOS COMPARTILHADOS; SERVICO DE ILUMINACAO PU BLICA POR MEIO DE PLATAFORMA DE TELEGESTAO CONVERGENTE.","uso de visao computacional e cameras de alta definicao para seguranca publica; portais de reconhecimento e identificacaode veiculos pelo uso de cameras inteligentes; estacoes mete orologicas compactas e conectadas;  provimento de servico deveiculos eletricos compartilhados; servico de iluminacao pu blica por meio de plataforma de telegestao convergente.",2019-11-18,2019-11-18,0,0,0,2975325.91,"PRIVADA","-","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",2975325.91,0,0,0,0,0,2975325.91,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"39","Bndes-19204971","Bndes","AVALIACAO DE SOLUCOES INTEGRADAS DE IOT PARA AS CULTURAS DE SOJA E MILHO, QUE REALIZEM O MONITORAMENTO E GEREM RECOMENDACOES IMPORTANTES SOBRE O USO DE RECURSOS NATURAIS, INSUMOS EMAQUINARIO.","avaliacao de solucoes integradas de iot para as culturas de soja e milho, que realizem o monitoramento e gerem recomendacoes importantes sobre o uso de recursos naturais, insumos emaquinario.",2019-07-29,2019-07-29,0,0,0,1000380,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO PARA INOVACOES TECNOLOGICAS - FITEC",1000380,0,0,0,0,0,1000380,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"40","Bndes-19203731","Bndes","CONSTRUCAO DE CENTRO DE P&D, AMPLIACAO DA CAPACIDADE PRODUTIVA E IMPLANTACAO DE INFRAESTRUTURA DE APOIO A PRODUCAO NAS UNIDADES INDUSTRIAIS DA MYRALIS EM VALINHOS  SP E AGUAI  SP.","construcao de centro de p&d, ampliacao da capacidade produtiva e implantacao de infraestrutura de apoio a producao nas unidades industriais da myralis em valinhos  sp e aguai  sp.",2019-07-23,2031-01-23,4197.5,138,11.5,9629393,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","MYRALIS INDUSTRIA FARMACEUTICA LTDA",837338.52173913,837338.52173913,837338.52173913,837338.52173913,837338.52173913,837338.52173913,9629393,837338.52173913,837338.52173913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"41","Bndes-18207431","Bndes","APOIO AO PLANO DE NEGOCIOS, PARA O PERIODO DE 2018 A 2021, CONTEMPLANDO INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, SERVICOS TECNICOS ESPECIALIZADOS, GASTOS OPERACIONAIS E TREINAMENTO, NO AMBITO LINHA FINEM - INCENTIVADA A/INOVACAO","apoio ao plano de negocios, para o periodo de 2018 a 2021, contemplando investimentos em pesquisa e desenvolvimento, servicos tecnicos especializados, gastos operacionais e treinamento, no ambito linha finem - incentivada a/inovacao",2019-07-15,2027-07-15,2920,96,8,50128000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - FUNTEL","REEMBOLSÁVEL","INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA",6266000,6266000,6266000,6266000,6266000,6266000,50128000,6266000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"42","Bndes-18207431","Bndes","APOIO AO PLANO DE NEGOCIOS, PARA O PERIODO DE 2018 A 2021, CONTEMPLANDO INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, SERVICOS TECNICOS ESPECIALIZADOS, GASTOS OPERACIONAIS E TREINAMENTO, NO AMBITO LINHA FINEM - INCENTIVADA A/INOVACAO","apoio ao plano de negocios, para o periodo de 2018 a 2021, contemplando investimentos em pesquisa e desenvolvimento, servicos tecnicos especializados, gastos operacionais e treinamento, no ambito linha finem - incentivada a/inovacao",2019-07-15,2027-07-15,2920,96,8,30000000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - FUNTEL","REEMBOLSÁVEL","INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA",3750000,3750000,3750000,3750000,3750000,3750000,30000000,3750000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"43","Bndes-18206471","Bndes","APOIO AO PLANO DE INVESTIMENTOS DA BRISANET CONTEMPLANDO A IMPLANTACAO DE INFRAESTRUTURA DE REDE DE ACESSO FTTH EM CIDADES LOCALIZADAS NO SEMIARIDO NORDESTE DO BRASIL PARA OFERTA DE SERVICOS TRIPLE PLAY, TELEFONIA, ACESSO A INTERNET E TV POR ASSINATURA.","apoio ao plano de investimentos da brisanet contemplando a implantacao de infraestrutura de rede de acesso ftth em cidades localizadas no semiarido nordeste do brasil para oferta de servicos triple play, telefonia, acesso a internet e tv por assinatura.",2019-03-25,2026-03-25,2555,84,7,23366000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - FUNTEL","REEMBOLSÁVEL","BRISANET SERVICOS DE TELECOMUNICACOES LTDA",3338000,3338000,3338000,3338000,3338000,3338000,23366000,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"44","Bndes-18206881","Bndes","APOIO A RENOVACAO DA LINHA DE CAMINHOES FABRICADOS NA SUA PLANTA INDUSTRIAL LOCALIZADA EM RESENDE","apoio a renovacao da linha de caminhoes fabricados na sua planta industrial localizada em resende",2019-03-18,2022-03-18,1095,36,3,70000000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",23333333.3333333,23333333.3333333,23333333.3333333,0,0,0,70000000,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"45","Bndes-18206881","Bndes","APOIO A RENOVACAO DA LINHA DE CAMINHOES FABRICADOS NA SUA PLANTA INDUSTRIAL LOCALIZADA EM RESENDE","apoio a renovacao da linha de caminhoes fabricados na sua planta industrial localizada em resende",2019-03-18,2022-03-18,1095,36,3,24000000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",8000000,8000000,8000000,0,0,0,24000000,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"46","Bndes-18205801","Bndes","PLANO DE INVESTIMENTOS DA FINNET CONTEMPLANDO DISPENDIOS EM PESQUISA E DESENVOLVIMENTO E OBRAS CIVIS, NO AMBITO DA LINHAFINEM - INCENTIVADA B (INDUSTRIA E SERVICOS INTENSIVOS EM C ONHECIMENTO).","plano de investimentos da finnet contemplando dispendios em pesquisa e desenvolvimento e obras civis, no ambito da linhafinem - incentivada b (industria e servicos intensivos em c onhecimento).",2019-03-14,2024-09-14,2007.5,66,5.5,10000000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","FINNET S/A - TECNOLOGIA.",1818181.81818182,1818181.81818182,1818181.81818182,1818181.81818182,1818181.81818182,0,10000000,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"47","Bndes-18208141","Bndes","APOIO AO PLANO DA THERMOVAL, ABRANGENDO INVESTIMENTOS EM INOVACAO, EM MODERNIZACAO DA CAPACIDADE PRODUTIVA DE SUA UNIDADE INDUSTRIAL EM CRAVINHOS/SP E EM CAPITAL DE GIRO.","apoio ao plano da thermoval, abrangendo investimentos em inovacao, em modernizacao da capacidade produtiva de sua unidade industrial em cravinhos/sp e em capital de giro.",2019-03-01,2028-09-01,3467.5,114,9.5,4150000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","THERMOVAL INDUSTRIA DE VALVULAS LTDA",436842.105263158,436842.105263158,436842.105263158,436842.105263158,436842.105263158,436842.105263158,4150000,436842.105263158,436842.105263158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"48","Bndes-18207861","Bndes","APLICACAO DE RECURSOS NAO REEMBOLSAVEIS EM PLANOS DE INOVACAO CONTEMPLANDO PROJETOS PILOTO COM TECNOLOGIAS DE INTERNET DAS COISAS (IOT) PARA A INDUSTRIA, EM CONSONANCIA COM O PLANODE ACAO DO ESTUDO DE IOT E EM PARCERIA COM O SENAI E A EMBR APII.","aplicacao de recursos nao reembolsaveis em planos de inovacao contemplando projetos piloto com tecnologias de internet das coisas (iot) para a industria, em consonancia com o planode acao do estudo de iot e em parceria com o senai e a embr apii.",2019-02-18,2019-02-18,0,0,0,5000000,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI",5000000,0,0,0,0,0,5000000,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"49","Bndes-18206671","Bndes","APOIAR A REALIZACAO DO PLANO DE NEGOCIOS DA EMPRESA, CONTEMPLANDO:                                                      I) A ESTRUTURACAO DO MODELO DE NEGOCIOS;                    II) A PESQUISA E DESENVOLVIMENTO DE PRODUTOS;               III) A IMPLANTACAO E DESENVOLVIMENTO DE SISTEMAS;           IV) ABERTURA DE, PELO MENOS, UMA LOJA CONCEITO; E,          V) DESENVOLVIMENTO DE EMBALAGENS.","apoiar a realizacao do plano de negocios da empresa, contemplando:                                                      i) a estruturacao do modelo de negocios;                    ii) a pesquisa e desenvolvimento de produtos;               iii) a implantacao e desenvolvimento de sistemas;           iv) abertura de, pelo menos, uma loja conceito; e,          v) desenvolvimento de embalagens.",2019-01-16,2020-08-16,577.916666666667,19,1.58333333333333,2620293,"PRIVADA","RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS","REEMBOLSÁVEL","DOCG COMERCIO E IMPORTACAO DE PRODUTOS VETERINARIOS LTD",1654921.89473684,0,0,0,0,0,2620293,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"50","Bndes-18206671","Bndes","APOIAR A REALIZACAO DO PLANO DE NEGOCIOS DA EMPRESA, CONTEMPLANDO:                                                      I) A ESTRUTURACAO DO MODELO DE NEGOCIOS;                    II) A PESQUISA E DESENVOLVIMENTO DE PRODUTOS;               III) A IMPLANTACAO E DESENVOLVIMENTO DE SISTEMAS;           IV) ABERTURA DE, PELO MENOS, UMA LOJA CONCEITO; E,          V) DESENVOLVIMENTO DE EMBALAGENS.","apoiar a realizacao do plano de negocios da empresa, contemplando:                                                      i) a estruturacao do modelo de negocios;                    ii) a pesquisa e desenvolvimento de produtos;               iii) a implantacao e desenvolvimento de sistemas;           iv) abertura de, pelo menos, uma loja conceito; e,          v) desenvolvimento de embalagens.",2019-01-16,2020-08-16,577.916666666667,19,1.58333333333333,741086,"PRIVADA","RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS","REEMBOLSÁVEL","DOCG COMERCIO E IMPORTACAO DE PRODUTOS VETERINARIOS LTD",468054.315789474,0,0,0,0,0,741086,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"51","Bndes-18207311","Bndes","DESENVOLVIMENTO DE NOVOS BIOMATERIAIS E DE PROTESES ORTOPEDICAS POR NOVOS PROCESSOS DE MANUFATURA ADITIVA, E IMPLANTACAODE TECNOLOGIAS DA INDUSTRIA 4.0 NO PROCESSO PRODUTIVO DA UN IDADE FABRIL DA M3 HEALTH.","desenvolvimento de novos biomateriais e de proteses ortopedicas por novos processos de manufatura aditiva, e implantacaode tecnologias da industria 4.0 no processo produtivo da un idade fabril da m3 health.",2018-12-28,2033-12-28,5475,180,15,32414000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","M3 HEALTH INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS, ODO",2160933.33333333,2160933.33333333,2160933.33333333,2160933.33333333,2160933.33333333,32414000,2160933.33333333,2160933.33333333,2160933.33333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"52","Bndes-18205771","Bndes","APOIO (I) AO PLANO DE INVESTIMENTOS EM DESENVOLVIMENTO DE PRODUTOS DA KARINA NO PERIODO 2018-2019, E (II) A MODERNIZACAODO PARQUE FABRIL.","apoio (i) ao plano de investimentos em desenvolvimento de produtos da karina no periodo 2018-2019, e (ii) a modernizacaodo parque fabril.",2018-12-19,2038-12-19,7300,240,20,22768000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","KARINA INDUSTRIA E COMERCIO DE PLASTICOS LTDA",1138400,1138400,1138400,1138400,1138400,22768000,1138400,1138400,1138400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"53","Bndes-18206351","Bndes","CONSTRUCAO DE UMA PLANTA DE PRODUCAO DE ENERGIA ELETRICA PORMEIO DA GERACAO DE BIOGAS A PARTIR DOS SUBPRODUTOS DA PRODU CAO DE ETANOL E ACUCAR COM CAPACIDADE DE ATE 21MW.","construcao de uma planta de producao de energia eletrica pormeio da geracao de biogas a partir dos subprodutos da produ cao de etanol e acucar com capacidade de ate 21mw.",2018-12-14,2038-12-14,7300,240,20,97087000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS VINCULADOS - FUNDO CLIMA","REEMBOLSÁVEL","RAIZEN-GEO BIOGAS S.A.",4854350,4854350,4854350,4854350,4854350,97087000,4854350,4854350,4854350,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"54","Bndes-18206351","Bndes","CONSTRUCAO DE UMA PLANTA DE PRODUCAO DE ENERGIA ELETRICA PORMEIO DA GERACAO DE BIOGAS A PARTIR DOS SUBPRODUTOS DA PRODU CAO DE ETANOL E ACUCAR COM CAPACIDADE DE ATE 21MW.","construcao de uma planta de producao de energia eletrica pormeio da geracao de biogas a partir dos subprodutos da produ cao de etanol e acucar com capacidade de ate 21mw.",2018-12-14,2030-12-14,4380,144,12,25000000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS VINCULADOS - FUNDO CLIMA","REEMBOLSÁVEL","RAIZEN-GEO BIOGAS S.A.",2083333.33333333,2083333.33333333,2083333.33333333,2083333.33333333,2083333.33333333,25000000,2083333.33333333,2083333.33333333,2083333.33333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"55","Bndes-18203351","Bndes","DESENVOLVIMENTO DE FAMILIA DE ELETROPOSTOS RECARREGADORES PARA VEICULOS ELETRICOS.","desenvolvimento de familia de eletropostos recarregadores para veiculos eletricos.",2018-12-05,2018-12-05,0,0,0,3316550,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",3316550,0,0,0,0,3316550,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"56","Bndes-18203361","Bndes","DESENVOLVER UMA LINHA NACIONAL DE ESTACOES DE RECARGA DE VEICULOS ELETRICOS.","desenvolver uma linha nacional de estacoes de recarga de veiculos eletricos.",2018-11-30,2018-11-30,0,0,0,3362000,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO CENTROS DE REFERENCIA EM TECNOLOGIAS INOVADORA",3362000,0,0,0,0,3362000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"57","Bndes-18205471","Bndes","APOIO AO PLANO DE INVESTIMENTOS DA LINX, CONTEMPLANDO ACOES EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO, MARKETING E COMERCIALIZACAO, ALEM DE INVESTIMENTOS SOCIAIS.","apoio ao plano de investimentos da linx, contemplando acoes em pesquisa e desenvolvimento, treinamento, marketing e comercializacao, alem de investimentos sociais.",2018-11-30,2027-11-30,3285,108,9,387641000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","LINX SISTEMAS E CONSULTORIA LTDA",43071222.2222222,43071222.2222222,43071222.2222222,43071222.2222222,43071222.2222222,387641000,43071222.2222222,43071222.2222222,43071222.2222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
