"","id","titulo_projeto","categorias","cat2","existe"
"1268","ANEEL-PD-05160-1706","Análise Técnica, Regulatória e Econômica dos Impactos da Inserção de Geração Distribuída Fotovoltaica em Larga Escala na a Rede de Distribuição da CEB","""6.2"", ""7.1""",3.1,"sim"
"1269","ANEEL-PD-05160-1703","Sistema Avancado de Planejamento Topologico de Redes MT Considerando Novos Recursos de Expansao da Oferta, Novas Realidades de Mercado, Sustentabilidade do Negocio e Exigencias Regulatorias","""6.2"", ""7.1""",7.1,"sim"
"1270","ANEEL-PD-05160-1708","Desenvolvimento de sensores de umidade e de SF6 com tecnologia  SAW para monitoramento de equipamentos com isolação à SF6.","6.2",6.2,"sim"
"1271","ANEEL-PD-05160-1704","Desenvolvimento de transformador de estado sólido com tecnologia nacional para redes de distribuição de média tensão classe 15kV","""6.2"", ""7.1""",7.1,"sim"
"1272","ANEEL-PD-05160-1705","Manejo Integrado da Vegetação sob Redes de Distribuição de Energia Elétrica - Controle do crescimento de espécies, periodicidade favorável para poda e harmonização da arborização com as redes aéreas.","6.2",6.2,"sim"
"1273","ANEEL-PD-05160-1707","Sistema de automação para rede de distribuição subterrânea CEB para inserção de geração distribuída, como ferramenta de expansão da malha instalada e aumento de eficiência na gestão de ativos","6.2",6.2,"sim"
"1274","ANEEL-PD-00404-1702","Pesquisa e desenvolvimento de Sistema de Gestão e Otimização do Algoritmo Roteamento e Gerência de Rede Mesh para utilização em Áreas Rurais","nenhuma categoria encontrada",6.2,"sim"
"1275","ANEEL-PD-00405-1703","Projeto Cabeça de Série do Interruptor Monopolar de Média Tensão (Classe 15 kV) de Baixo Custo com Função de Religador e Integrado a um Atuador Eletromagnético Biestável","6.2",NA,"não"
"1276","ANEEL-PD-00032-1704","SIDEC - Sistema Inteligente para Dimensionamento de Equipes de Campo","7.1",NA,"não"
"1277","ANEEL-PD-02866-0420","DETECÇÃO DE CABO ROMPIDO","6.2",NA,"não"
"1278","ANEEL-PD-05697-0517","Lote piloto de cruzeta isoladora porcelanica para aplicação em redes de distribuição","6.2",6.2,"sim"
"1279","ANEEL-PD-00371-0032","Detecção de Defeitos com testes acústicos mecânicos em elementos de fixação, utilizados em torres e cruzetas de Concreto em Linhas Energizadas de Distribuição.","6.2",6.2,"sim"
"1280","ANEEL-PD-00037-0027","Conversor Bidirecional para Aplicações em Microrredes Baseadas em Fontes Renováveis e Banco de Baterias-CABEÇA DE SÉRIE","3.2",6.3,"sim"
"1281","ANEEL-PD-00037-0030","DETECTOR MULTIFUNCIONAL DE FRAUDES BASEADO EM anásises de compatibilidade e interferência eletromagnética, sinais em frequencia, infravermelho e audiomentria - MULTIDetector - MTD","nenhuma categoria encontrada",6.2,"sim"
"1282","ANEEL-PD-00371-0030","APLICAÇÃO OTIMIZADA DE PARA-RAIOS NA REDE DE DISTRIBUIÇÃO E SUBTRANSMISSÃO DE 13,8Kv A 69Kv","6.2",6.2,"sim"
"1283","ANEEL-PD-00371-0031","Construção Auto Organizável de Agrupamentos de Leitura sujeito a Restrições através de Métodos de Inteligência Computacional e Sistemas de Informação Geográfica","nenhuma categoria encontrada",6.2,"sim"
"1284","ANEEL-PD-00037-0028","Desenvolvimento experimental de metodologia para a detecção e redução de fatores de vulnerabilidade da vegetação que causam interrupções no fornecimento de energia","nenhuma categoria encontrada",6.2,"sim"
"1285","ANEEL-PD-00037-0029","Sistema de Apoio a Manutenção e Operação do Sistema Elétrico utilizando Realidade Aumentada e monitoramento biométrico.","nenhuma categoria encontrada",6.2,"sim"
"1286","ANEEL-PD-00371-0033","Captura Automática de Imagens Georreferenciadas para Levantamento de Ativos de Rede de Distribuição.","""6.2"", ""7.1""",6.2,"sim"
"1287","ANEEL-PD-00380-0020","Estudo sobre durabilidade e vida útil de postes de concreto armado para orla marítima","nenhuma categoria encontrada",6.2,"sim"
"1288","ANEEL-PD-00390-1079","Desenvolvimento de nova metodologia de previsão de curtíssimo prazo da ocorrência e intensidade das tempestades na área de atuação da AES Eletropaulo.","nenhuma categoria encontrada",NA,"não"
"1289","ANEEL-PD-00391-0028","Os desafios da transformação digital no setor elétrico, através da aplicação em larga escala das tecnologias disruptivas e a análise dos  benefícios e impactos sócio-econômicos e culturais","nenhuma categoria encontrada",NA,"não"
"1290","ANEEL-PD-00381-0008","Sistema Integrado para Indicação de Ações Técnicas de Combate às Perdas Elétricas em Redes de Distribuição Urbanas e Rurais de MT e BT Através da Monitoração Online Centralizada de Grandezas Elétricas","nenhuma categoria encontrada",6.2,"sim"
"1291","ANEEL-PD-00397-3028","DE3028 - Sistema em tempo real para redução de deslocamentos improcedentes para os serviços de campo da CPFL","nenhuma categoria encontrada",6.2,"sim"
"1292","ANEEL-PD-04734-0006","Malha de aterramento de baixa impedância para torre de L.T. com eletrodos verticais profundos. Estudo teórico e experimental da malha instalada em solos estratificados em duas camadas.","6.2",6.2,"sim"
"1293","ANEEL-PD-05697-0717","APERFEIÇOAMENTO DE SENSORES TÉRMICOS PARA DETECÇÃO DE PONTOS QUENTES EM CONECTORES ELÉTRICOS DE SISTEMAS DE DISTRIBUIÇÃO DE ENERGIA","nenhuma categoria encontrada",6.2,"sim"
"1294","ANEEL-PD-04825-0005","Desenvolvimento de dispositivo cabeça de série de detecção de desgaste ou corrosão em hastes de âncora utilizadas no estaiamento de torres de linhas de transmissão de energia elétrica","6.2",6.2,"sim"
"1295","ANEEL-PD-00401-0003","Projeto de transformador de distribuição de elevada eficiência e reduzida relação peso/potência com sistema de sensores e comunicação sem fio na fase cabeça de série","""1.1"", ""1.4"", ""6.2""",1.4,"sim"
"1296","ANEEL-PD-09344-1704","Binários eólico-solar e hídrico-solar - estudos para imbricar com máxima eficiência diferentes tecnologias fotovoltaicas em usinas existentes compartilhando T e D e aumentando a capacidade de geração.","nenhuma categoria encontrada",6.2,"sim"
"1297","ANEEL-PD-06961-0006","Matriz Energética e Aprimoramento da Sistemática de Inserção Ambiental no Planejamento da Expansão do Sistema Elétrico (Projeto Sinapse)","7.1",7.1,"sim"
"1298","ANEEL-PD-00380-0022","Plataforma Autônoma Multisserviços para realização de atividades de podas de árvores com potencial de intervenção na rede elétrica.","6.2",NA,"não"
"1299","ANEEL-PD-00402-0117","Sistema de Monitoramento On-Line automático para Banco de Capacitores","nenhuma categoria encontrada",6.2,"sim"
"1300","ANEEL-PD-00382-0090","Projeto Cabeça de Série para óleo biodegradável substituto ao óleo DDB","2.1",6.2,"sim"
"1301","ANEEL-PD-00382-0068","Modelo de avaliação de impacto no fluxo de caixa de projetos de geração através de fontes alternativas de energia elétrica","""1.4"", ""6.2""",1.4,"sim"
"1302","ANEEL-PD-00382-0076","Desenvolvimento de detector e corretor de vazamento de gás SF6 com aplicação de nanotecnologia","""2.1"", ""6.2""",6.2,"sim"
"1303","ANEEL-PD-05697-0817","Desenvolvimento de nanocompósitos para aumento da eficiência energética de sistemas elétricos","1.4",NA,"não"
"1304","ANEEL-PD-05697-0617","CS - Novos Produtos para Melhoria de Desempenho das Redes Aéreas Compactas - Espaçadores Poliméricos, Isoladores tipo Pino Poliméricos e Cabo Coberto","""6.2"", ""7.1""",NA,"não"
"1305","ANEEL-PD-00382-0094","Identificador de derivação nos ramais de entrada de linhas subterrâneas de BT energizado utilizando método não invasivo","nenhuma categoria encontrada",6.2,"sim"
"1306","ANEEL-PD-00046-0013","Desenvolvimento de solução de baixo custo para leitura e gerenciamento remoto de unidades consumidoras dispersas com tecnologia LoraWan.","nenhuma categoria encontrada",6.2,"sim"
"1307","ANEEL-PD-00390-1078","Backfill Fluidizado com Elevada Condutividade Térmica e Auto-compactante para Sistemas Subterrâneos","3.1",NA,"não"
"1308","ANEEL-PD-00383-0062","Desenvolvimento de um modelo para estimativa e predição de perdas não técnicas e redução da inadimplência dos consumidores BT de uma distribuidora.","nenhuma categoria encontrada",6.2,"sim"
"1309","ANEEL-PD-00390-1082","Desenvolvimento de procedimentos e obtenção dos limiares de sensibilidade de cargas elétricas industriais e comerciais","nenhuma categoria encontrada",NA,"não"
"1310","ANEEL-PD-00044-0033","Simulação e análise do impacto de geradores distribuídos na operação das redes de distribuição da Eletrobras Distribuição Alagoas","6.2",6.2,"sim"
"1311","ANEEL-PD-05697-0317","DE - Sistema robotizado de inspeção para linhas de distribuição de energia elétrica","6.2",NA,"não"
"1312","ANEEL-PD-09344-1703","Critérios científicos e métodos para dimensionamento de parques eólicos em regiões de atmosfera tropical e modelamento dos impactos sistêmicos da inserção de fontes eólicas na região sudeste do Brasil","nenhuma categoria encontrada",3.2,"sim"
"1313","ANEEL-PD-07884-0001","Desenvolvimento de sistema capaz de detectar efeito corona e descargas superficiais em isoladores via emissão acústica","nenhuma categoria encontrada",NA,"não"
"1314","ANEEL-PD-02651-0014","FADIGA DE CABOS DE ALUMÍNIO LIGA (CAL) 1120 E 6201: ESTUDO COMPARATIVO, EFEITO DE GRAMPOS AGS E DE EMENDAS PRÉ-FORMADAS","7.1",7.1,"sim"
"1315","ANEEL-PD-00383-0076","Desenvolvimento e Produção de Lote Pioneiro de Estações Semirrápidas de Recarga de Veículos Elétricos","nenhuma categoria encontrada",1.3,"sim"
"1316","ANEEL-PD-00414-0049","Ferramenta para previsão de risco da ocorrência de fenômenos climatológicos e alocação otimizada de recursos para manutenção emergencial de redes","6.2",6.2,"sim"
"1317","ANEEL-PD-00390-1081","Ambiente avançado para capacitação acelerada de operadores de redes de distribuição de energia em uma plataforma de emulação de redes e eventos externos simulados representando situações reais.","6.2",NA,"não"
"1318","ANEEL-PD-00044-0034","Cabeça de série do Medidor e Software para Mapeamento de Iluminância em Interiores e Exteriores c a Determinação Tridimensional de Curvas Isolux para subsidiar Projetos de M&V e Eficiência Energética","1.4",1.2,"sim"
"1319","ANEEL-PD-04906-0052","Controle de Aterramentos Temporários: Tecnologia de IoT Aplicada para a Eliminação de Desligamentos Indevidos pela Permanência dos Aterramentos Temporários","nenhuma categoria encontrada",6.2,"sim"
"1320","ANEEL-PD-00047-0080","Desenvolvimento de Tecnologia para Redes Elétricas Inteligentes - Infraestrutura (etapa 2)","nenhuma categoria encontrada",3.1,"sim"
"1321","ANEEL-PD-05160-1106","Sistema de monitoramento on-line e off-line com diagnóstico de degradação da vida útil dos principais ativos para subestações até 138 kV da CEB","6.2",NA,"não"
"1322","ANEEL-PD-05160-1110","Sist de monitora/to on-line e off-line com diagnóstico de degradação da vida útil de ativos SE até 138 kV CEB incorporando método de ação corretiva e técnicas de confirmação da eficácia dessas ações","6.2",NA,"não"
"1323","ANEEL-PD-00382-0095","Lote Pioneiro-Desenvolvimento de Metodologia e Sistema Piloto de Controle da Condição Operativa dos","6.2",6.2,"sim"
"1324","ANEEL-PD-00040-0001","Novo paradigma de planejamento da expansão dos sistemas de distribuição fundamentado na geração automática de alternativas constituídas por combinações de reforços distintos","7.1",7.1,"sim"
"1325","ANEEL-PD-00047-0081","APRIMORAMENTO DO AMBIENTE DE NEGÓCIOS DO SETOR ELÉTRICO BRASILEIRO","7.1",NA,"não"
"1326","ANEEL-PD-00037-0001","Sistema Inteligente para apoio a Tomada de Decisão de equipes operacionais e de gestão via  desenvolvimento de um protótipo de um centro de gestão da manutenção de um Sistema Distribuição de Energia","""6.2"", ""7.1""",NA,"não"
"1327","ANEEL-PD-00037-0002","DETECTOR REMOTO DE CURTO CIRCUITO EM LINHAS DE DISTRIBUIÇÃO","6.2",NA,"não"
"1328","ANEEL-PD-00037-0004","CHAVE FUSÍVEL CONTRA AÇÃO DE TERCEIRO","nenhuma categoria encontrada",NA,"não"
"1329","ANEEL-PD-00037-0006","Seleção de melhor portfólio de contratos através da metodologia de análise hierárquica sob múltiplos critérios","7.1",NA,"não"
"1330","ANEEL-PD-00037-0010","Cabeça de Série de Sistema Sinalizador de Defeitos de Isoladores de Estruturas de 72.5 KV.","6.2",NA,"não"
"1331","ANEEL-PD-00037-0011","Desenvolvimento de um sistema inteligente de automação de operação de equipe de campo","6.2",NA,"não"
"1332","ANEEL-PD-00037-0012","Cabeça de Série de Sistema de Telemedição de Clientes Rurais da rede Cemar.","nenhuma categoria encontrada",NA,"não"
"1333","ANEEL-PD-00037-0013","Cabeça de Série do Religamento Automático com Bloqueio de Cabo ao Solo para Transformadores de BT","6.2",NA,"não"
"1334","ANEEL-PD-00037-0015","Lote Pioneiro do Religamento Automático com Bloqueio de Cabo ao Solo para Transformadores de BT","6.2",6.2,"sim"
"1335","ANEEL-PD-00037-0017","DESENVOLVIMENTO E IMPLANTAÇÃO DE UM SISTEMA INTEGRADO PILOTO DE TELEMEDIÇÃO, MONITORAMENTO E CONTROLE REMOTO DE REDES DE DISTRIBUIÇÃO DE BAIXA TENSÃO BASEADA NOS CONCEITOS SMART-GRID","6.2",NA,"não"
"1336","ANEEL-PD-00037-0018","Sistema Smart Integração - Sistema de integração inteligente de dispositivos de sensores e atuadores com protocolos legados ou de tecnologia proprietária","6.2",6.2,"sim"
"1337","ANEEL-PD-00037-0022","Cabeça de Série Sistema de Monitoramento Metereologico para Tomada de Decisoes em Centro de Operacoes","6.2",6.2,"sim"
"1338","ANEEL-PD-05160-1203","SISGRID-Sistema inteligente baseado no conceito smart grid para medição e estimativa de perdas ténicas e comerciais em circuitos reticulados de distribuição tipo spot network com viabilidade econômica","nenhuma categoria encontrada",NA,"não"
"1339","ANEEL-PD-05160-1205","Tomada Inteligente de Redução de Energia","1.4",1.4,"sim"
"1340","ANEEL-PD-05160-1206","Sistema de Realidade Virtual para Treinamento das Atividades de Operação e Manutenção de Redes de Distribuição de Energia Elétrica","6.2",6.2,"sim"
"1341","ANEEL-PD-05160-1207","Eletroposto Solar - Microgeração fotovoltaica distribuída integrada à arquitetura predial e sua aplicação para carregamento de veículos elétricos","nenhuma categoria encontrada",3.1,"sim"
"1342","ANEEL-PD-05160-1208","Avaliação do Entendimento, Modelagem, e Previsão dos Processos Hidrológicos na Otimização da Operação da Usina Hidrelétrica do Lago Paranoá","nenhuma categoria encontrada",NA,"não"
"1343","ANEEL-PD-05160-1209","Metodologia, projeto demonstrativo e ferramenta computacional para a avaliação e gestão operacional de arranjos técnicos e comerciais de inserção de veículo elétrico no sistema de distribuição da CEB.","""6.2"", ""7.1""",1.3,"sim"
"1344","ANEEL-PD-05160-1211","Utilização de micro-Vant e Geofísica Multifeixe direcional na determinação da superfície (3D) da borda do Lago Paranoá - Cálculo do Volume Útil","nenhuma categoria encontrada",3.6,"sim"
"1345","ANEEL-PD-05160-1212","Sistema de distribuição de energia elétrica a dois condutores para..    atendimento a cargas rurais trifásicas","7.1",7.1,"sim"
"1346","ANEEL-PD-05160-1213","Avaliação Técnica e Econômica do Emprego de Transformadores com Ligas Amorfas em Substituição aos Convencionais","6.2",6.2,"sim"
"1347","ANEEL-PD-05160-1215","Definição de método para que a Concessionária de Distribuição possa determinar o limite de penetração da geração distribuída fotovoltaica em redes radiais de distribuição.","""6.2"", ""7.1""",6.2,"sim"
"1348","ANEEL-PD-05160-1104","Aplicativo Computacional para Determinação da Capacidade de Condução de Corrente do Sistema Subterrâneo da CEB","nenhuma categoria encontrada",6.2,"sim"
"1349","ANEEL-PD-05160-1101","PA - Sistema de gestão corporativa das perdas de energia - Parte I","nenhuma categoria encontrada",NA,"não"
"1350","ANEEL-PD-07089-0002","Modelagem de Relés Digitais Multifuncionais para Proteção de Linhas de Transmissão em Ambiente de Simulação das Dinâmicas Eletromecânicas","6.2",6.2,"sim"
"1351","ANEEL-PD-00382-0093","ASPECTOS REGULATÓRIOS RELACIONADOS A PERDAS TÉCNICAS EM ÁREAS DE RISCO","nenhuma categoria encontrada",6.2,"sim"
"1352","ANEEL-PD-00382-0091","Desenvolvimento de Cabeça de Série de Dispositivo de Bloqueio e Alarme de Fraude por Queima de Bobina de Potencial de Medidores Trifásicos Eletromecânicos","nenhuma categoria encontrada",6.2,"sim"
"1353","ANEEL-PD-00382-0089","Sistema de Controle da Exposição ao Calor nos Trabalhos em Espaços Confinados da Rede Elétrica Subterrânea","6.2",6.2,"sim"
"1354","ANEEL-PD-00382-0085","Revestimentos protetores para postes de madeira - projeto de Lote Pioneiro","1.4",1.4,"sim"
"1355","ANEEL-PD-00382-0079","Avaliação e Definição de Requisitos de Plantas de Geração Distribuída Interligadas à Rede Elétrica Através de Inversores de Tensão.","6.2",3.2,"sim"
"1356","ANEEL-PD-00382-0064","Tecnologia USTDR (UltraSonic Time-Domain Reflectometer) para detecção e localização de vazamento de óleo isolante em linhas subterrâneas de 138 kV","""2.1"", ""6.2""",6.2,"sim"
"1357","ANEEL-PD-02290-0051","Desenvolvimento de Tecnologia Nacional de Geração Heliotérmica de Energia Elétrica","3.1",3.1,"sim"
"1358","ANEEL-PD-00382-0062","Sistema de detecção da corrosão (SDC) para cabos CAA em linha energizada","6.2",6.2,"sim"
"1359","ANEEL-PD-05160-1103","Previsão de Demanda por Barramento utilizando Redes de Mapas Acoplados","""6.2"", ""7.1""",7.1,"sim"
"1360","ANEEL-PD-00382-0061","L5: Desenvolvimento de um sistema inteligente de gestão de fontes renováveis, armazenamento distribuído e veículos elétricos recarregáveis integrados ao conceito e plataforma Smart Grid","6.3",6.3,"sim"
"1361","ANEEL-PD-00382-0059","L3: Sistema de Gestão de Redes Aéreas, Considerando Gerenciamento de Faltas e Restabelecimento, Inserção de GDs e Operação em Modo Ilhado integrados à plataforma e conceitos do Programa de Smart Grid","6.2",6.2,"sim"
"1362","ANEEL-PD-00382-0058","L2-Desenvolvimento de sistema de gestão em tempo real de rede de distribuição subterrânea,através de monitoramento,diagnósticos e reconfiguração,dentro da plataforma e conceitos do programa Smart Grid","6.2",6.2,"sim"
"1363","ANEEL-PD-00382-0057","L1-Desenvolvimento de plataforma  de rede inteligente interoperavel,integrando sistemas de medição e automação  da distribuição e utilizando certificação digital para suportar o programa de Smart Grid","6.2",6.2,"sim"
"1364","ANEEL-PD-00382-0060","L4-Desenvolvimento de sistema para gestão energética pelo lado da demanda associado a outros serviços, com foco no consumo eficiente por canais multimídia interativos integrados ao Programa Smart Grid","1.4",1.4,"sim"
"1365","ANEEL-PD-00048-0008","Sistema de comunicação TCP/IP entre SE´s para proteção","nenhuma categoria encontrada",NA,"não"
"1366","ANEEL-PD-00048-0044","DESENVOLVIMENTO DE MARCADORES DE MICROSSATÉLITE PARA ESPÉCIES..NATIVAS DA ICTIOFAUNA DO RIO SÃO FRANCISCO: ESTRATÉGIAS PARA A..GENÉTICA DA CONSERVAÇÃO","nenhuma categoria encontrada",6.1,"sim"
